HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed, common_charges ,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type, maintenance_cost ,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms, parking_charges ,pct_tax_deductibl, sale_price ,sq_footage, total_taxes ,walk_score
3SV8KD29L4STLTG6HGD973JEFNRKZA,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3HYA4D452RJVMGJAH0I0SZDNWBS2F7,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:34:35 PST 2017,Thu Feb 16 06:36:45 PST 2017,Thu Feb 16 06:37:45 PST 2017,2017-02-16 14:38:11 UTC,,,130,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/117-01-Park-Lane-South-Kew-Gardens-NY-11415-173820335,1936,yes,,28,co-op,7/1/2016,formal,yes,gas,"117-01 Park Lane South,  Kew Gardens NY, 11415",,efficiency, $941 ,Jr.4,2,6,1,,4,,49," $315,000 ",1050,,84
3E22YV8GG160FVZ3RK7N8XY4ZJPPNZ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,3QY5DC2MXRK46SSC0KS6YI8FF2BUFH,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:14:03 PST 2017,Thu Feb 16 06:15:51 PST 2017,Thu Feb 16 06:16:51 PST 2017,2017-02-16 14:17:11 UTC,,,108,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/117-01-Park-Lane-South-Kew-Gardens-NY-11415-179829144,1936,yes,,28,co-op,12/6/2016,formal,yes,gas,"117-01 Park Lane South,  Kew Gardens NY, 11415",,Eat In," $1,154 ",2 Bed 2 Bath,2,6,2,,6,,," $415,000 ",1300,,84
3MNJFORX8B4KYT439HFW2MKE6S2F5W,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,,,3EQHHY4HQSSTZDYSA3QG8RGBH0K5GB,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:55:20 PST 2017,Thu Feb 16 06:57:38 PST 2017,Thu Feb 16 06:58:38 PST 2017,2017-02-16 14:59:11 UTC,,,138,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/45-03-20th-Rd-Astoria-NY-11105-154745501,2015,yes, $220 ,28,condo,12/1/2016,combo,yes,gas,"45-03 20th Rd,  Astoria NY, 11105",,eat in,,Luxury New Condos,3,3,2,,7,,," $905,000 ",1400, $360 ,85
356TQKY9XFXQ6I8ZPWONQEHOAUK78M,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,3RWE2M8QWHA0EYTD01XZHGTH14S0NQ,A231MNJJDDF3LS,Approved,Thu Feb 16 05:17:13 PST 2017,Thu Feb 16 05:18:47 PST 2017,Thu Feb 16 05:19:47 PST 2017,2017-02-16 13:20:11 UTC,,,94,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/152-72-Melbourne-Ave-Flushing-NY-11367-190301879,1963,no, $248 ,25,condo,1/30/2017,formal,no,oil,"152-72 Melbourne Ave,  Flushing NY, 11367",,efficiency,,Apartment,1,7,1,,3,,," $280,000 ",544," $2,178 ",85
3W9XHF7WGKVXZH77BOORLFIXUR5KTU,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,,,3TOK3KHVJTIWEUT9MFILBK39ZS2O7S,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:07:46 PST 2017,Thu Feb 16 05:09:50 PST 2017,Thu Feb 16 05:10:50 PST 2017,2017-02-16 13:11:11 UTC,,,124,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/152-72-Melbourne-Ave-Flushing-NY-11367-192071999,1963,no, $285 ,25,condo,12/16/2016,combo,no,gas,"152-72 Melbourne Ave,  Flushing NY, 11367",,Combo,,Studio,0,6,1,,2,,," $288,888 ",," $2,617 ",85
3B6F54KMR2CUEG86EEDJ6VQCJ2R1SJ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3G5F9DBFOPXOX38I00QBXPMB9OVHVP,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:05:18 PST 2017,Thu Feb 16 05:07:41 PST 2017,Thu Feb 16 05:08:41 PST 2017,2017-02-16 13:09:11 UTC,,,143,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/210-19-26-Ave-Bayside-NY-11360-187518186,1984,no, $462 ,26,condo,12/22/2016,combo,no,none,"210-19 26 Ave,  Bayside NY, 11360",yes,efficiency,,Bayside Mews,1,3,1,,4,,," $510,000 ",," $3,305 ",85
3G5RUKN2EC3FN8JWAVBQM7YPUF79NO,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3WR9XG3T63BSA1JR3V3CXMX4I1V47R,A3BKZ14V95ZNR6,Approved,Thu Feb 16 01:47:43 PST 2017,Thu Feb 16 01:54:13 PST 2017,Thu Feb 16 01:55:13 PST 2017,2017-02-16 09:56:11 UTC,,,390,100% (2/2),100% (2/2),100% (2/2),http://www.mlsli.com/homes-for-sale/71-12-Sutton-Pl-Fresh-Meadows-NY-11365-157422447,1985,no, $238 ,25,condo,2/26/2016,formal,yes,gas,"71-12 Sutton Pl,  Fresh Meadows NY, 11365",yes,eat in,,Garden Apt,3,3,2,,6,,," $533,000 ",1100," $3,333 ",85
3TFJJUELSHPLWK160WNXW9WZP5JC2H,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,33C7UALJVLYFIGRRQICGDOMWH1T817,A231MNJJDDF3LS,Approved,Thu Feb 16 02:33:24 PST 2017,Thu Feb 16 02:34:53 PST 2017,Thu Feb 16 02:35:53 PST 2017,2017-02-16 10:36:11 UTC,,,89,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/56-36-184th-St-Flushing-NY-11365-182019874,1952,yes, $391 ,26,condo,9/26/2016,combo,yes,oil,"56-36 184th St,  Flushing NY, 11365",,eat in,,Garden Apartment,2,2,1,,4,,," $499,888 ",801," $3,524 ",85
386T3MLZLNVCO78F4X3EBZ712GE08F,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,,,3VSOLARPKB9B6OOGIEWD1DW4ZRV93V,A231MNJJDDF3LS,Approved,Thu Feb 16 05:28:46 PST 2017,Thu Feb 16 05:30:35 PST 2017,Thu Feb 16 05:31:35 PST 2017,2017-02-16 13:32:11 UTC,,,109,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/139-15-83-Ave-Briarwood-NY-11435-160578724,1958,yes,,28,co-op,10/5/2016,combo,yes,oil,"139-15 83 Ave,  Briarwood NY, 11435",Yes,efficiency, $740 ,The Arlington,1,7,1,,3, $70 ,50," $158,000 ",750,,85
36818Z1KV3DMON0RKI5B9OB3VGYA3O,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:38 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:38 PST 2017,,,3LOTDFNYA7ZHYWHHVK77G6TC0IKWFG,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:17:22 PST 2017,Thu Feb 16 05:20:10 PST 2017,Thu Feb 16 05:21:10 PST 2017,2017-02-16 13:21:11 UTC,,,168,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/88-30-182nd-St-Hollis-NY-11423-152467817,1955,no,,26,co-op,9/2/2016,combo,no,gas,"88-30 182nd Street, Hollis, NY 11423",,eat in, $666 ,1 Bedroom Co-op,1,,1,,3, $125 ,," $117,000 ",770,,85
3D06DR5225JNA981Q0AQ5NK9V7FAM4,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,3IHR8NYAM71HG7NRZHXTX8OPIV94P6,A231MNJJDDF3LS,Approved,Thu Feb 16 05:35:38 PST 2017,Thu Feb 16 05:37:01 PST 2017,Thu Feb 16 05:38:01 PST 2017,2017-02-16 13:39:11 UTC,,,83,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/139-15-83rd-Ave-Briarwood-NY-11435-170486404,1958,yes,,28,co-op,6/16/2016,combo,yes,oil,"139-15 83rd Ave,  Briarwood NY, 11435",,efficiency, $727 ,Large 1Br,1,7,1,,3,,," $160,000 ",800,,85
3SBX2M1TKDNZTZQC9S7G9TIEDYG4QA,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,3TPWUS5F891AVKX74IH6808935SCWL,A231MNJJDDF3LS,Approved,Thu Feb 16 05:02:25 PST 2017,Thu Feb 16 05:03:43 PST 2017,Thu Feb 16 05:04:43 PST 2017,2017-02-16 13:05:11 UTC,,,78,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/209-10-41st-Ave-Bayside-NY-11361-184414099,1963,no,,26,co-op,12/13/2016,other,no,oil,"209-10 41st Ave,  Bayside NY, 11361",,eat in, $820 ,Junior 4,2,,1,,4,,50," $250,000 ",850,,85
3KL228NDMVMTUCL1ROPKMW384XXKGL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:38 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:38 PST 2017,,,3XC1O3LBOSMB67NJMQ5UOZRXTKKTLO,A231MNJJDDF3LS,Approved,Thu Feb 16 03:03:40 PST 2017,Thu Feb 16 03:05:29 PST 2017,Thu Feb 16 03:06:29 PST 2017,2017-02-16 11:07:11 UTC,,,109,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/28-02-141-St-Flushing-NY-11354-164736542,1955,yes,,25,co-op,8/9/2016,formal,no,gas,"28-02 141 St,  Flushing NY, 11354",,efficiency, $824 ,Mitchell Gardens # 2,2,,1,,5,,," $238,000 ",950,,85
34R0BODSP1ZSSF47E6VQK4ZEURN5E4,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,3MHW492WW0DAPH9TRX6OPUU7QATVMB,A231MNJJDDF3LS,Approved,Thu Feb 16 04:43:24 PST 2017,Thu Feb 16 04:45:33 PST 2017,Thu Feb 16 04:46:33 PST 2017,2017-02-16 12:47:11 UTC,,,129,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/30-81-54th-St-Woodside-NY-11377-157570081,1936,no,,30,co-op,4/19/2016,,no,oil,"30-81 54th St,  Woodside NY, 11377",,eat in, $452 ,Studio,0,,1,,2,,," $175,000 ",,,85
3D1TUISJWI0LTZW8BQTPDVPML1NIU8,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,32RIADZISS4ETZ3JRY1NSDT05FF4SL,A3S6UWT0JNCJFE,Approved,Thu Feb 16 04:59:04 PST 2017,Thu Feb 16 05:01:37 PST 2017,Thu Feb 16 05:02:37 PST 2017,2017-02-16 13:03:11 UTC,,,153,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/142-15-26th-Ave-Flushing-NY-11354-180324040,1951,yes,,25,co-op,11/30/2016,combo,no,oil,"142-15 26th Avenue, Flushing, NY 11354",,efficiency, $714 ,Large One Br,1,6,1,,3,,," $178,000 ",,,85
35A1YQPVFEG48K6TAPLH5JX6MKU5ID,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,33SA9F9TRXUPSIHL09N1YO8COH5EWG,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:01:11 PST 2017,Thu Feb 16 05:03:07 PST 2017,Thu Feb 16 05:04:07 PST 2017,2017-02-16 13:04:11 UTC,,,116,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/83-20-141-St-Briarwood-NY-11435-177674181,1950,no,,28,co-op,5/4/2016,other,no,,"83-20 141 St,  Briarwood NY, 11435",,eat in, $499 ,One Bedroom,1,,1,,3,,," $185,000 ",,,85
3PR3LXCWSFZKZ2X0C1YZK9PNWTH9X8,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,,,36V4Q8R5ZK0IK9DC5YCEJ7VZ9IFMQ9,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:01:48 PST 2017,Thu Feb 16 05:03:56 PST 2017,Thu Feb 16 05:04:56 PST 2017,2017-02-16 13:05:11 UTC,,,128,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/150-45-Village-Rd-Kew-Garden-Hills-NY-11415-176229392,1947,yes,,28,co-op,12/21/2016,formal,yes,gas,"150-45 Village Rd,  Kew Garden Hills NY, 11415",,efficiency," $1,366 ",2 Br Garden Apartme>,2,2,1,,5, $75 ,," $223,000 ",,,85
3WKGUBL7SZMO22AZHNZKS7JK3ST4LL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,,,39OWYR0EPKRLN1CHALPV13ESBQJYFG,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:42:08 PST 2017,Thu Feb 16 04:43:50 PST 2017,Thu Feb 16 04:44:50 PST 2017,2017-02-16 12:45:11 UTC,,,102,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/142-20-26-Ave-Flushing-NY-11354-161680265,1955,no,,25,co-op,3/31/2016,combo,no,gas,"142-20 26 Ave,  Flushing NY, 11354",,Eat In, $814 ,Linden Hill #2,2,6,1,,4,,," $233,000 ",,,85
391JB9X4ZY8TMMHN2RNFZ1N50J9KMT,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:40 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:40 PST 2017,,,3PJUZCGDJ6GX7LUMUVR9SU4FFDH98H,A231MNJJDDF3LS,Approved,Thu Feb 16 02:39:52 PST 2017,Thu Feb 16 02:41:11 PST 2017,Thu Feb 16 02:42:11 PST 2017,2017-02-16 10:43:11 UTC,,,79,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/47-22-216-St-Bayside-NY-11361-177503656,1950,no,,26,co-op,9/22/2016,combo,no,gas,"47-22 216 St,  Bayside NY, 11361",,efficiency, $985 ,Rocky Hill 2 Bedroom,2,3,1,,5,,," $262,000 ",,,85
3IKMEYR0LWV3FIDUS94VKS97UES2KK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,,,3X1FV8S5JXRAX7D7GU8TCPAAUOIGVP,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:00:12 PST 2017,Thu Feb 16 05:01:48 PST 2017,Thu Feb 16 05:02:48 PST 2017,2017-02-16 13:03:11 UTC,,,96,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/140-14-28th-Rd-Flushing-NY-11354-187826587,1952,no,,25,co-op,9/23/2016,combo,no,gas,"140-14 28th Rd,  Flushing NY, 11354",,Eat In, $770 ,Mitchell 1,3,,1,,5,,," $265,000 ",,,85
3VZYA8PITOYT1PPD6ZWBZFXA0QD50I,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3PDJHANYK5G3IDTHZSI3LX6CSV46HN,A3S6UWT0JNCJFE,Approved,Thu Feb 16 04:50:18 PST 2017,Thu Feb 16 04:53:14 PST 2017,Thu Feb 16 04:54:14 PST 2017,2017-02-16 12:55:11 UTC,,,176,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/71-59-160-St-Flushing-NY-11355-192032007,2016,no, $153 ,25,condo,12/15/2016,combo,no,gas,"71-59 160th Street, Flushing, NY 11355",,eat in,,,1,,1,,3,,," $293,000 ",477, $106 ,86
3AJA9FLWSCYWAHZIG1YQRVOJBE8FI6,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,3QAVNHZ3EM46RBOAGQEDTU155V3ALO,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:43:51 PST 2017,Thu Feb 16 04:46:07 PST 2017,Thu Feb 16 04:47:07 PST 2017,2017-02-16 12:47:11 UTC,,,136,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/71-59-160-St-Flushing-NY-11355-192032006,2016,no, $173 ,25,condo,12/15/2016,combo,no,gas,"71-59 160 St,  Flushing NY, 11355",,eat in,,N/A,1,,1,,3,,," $250,000 ",541, $120 ,86
39WICJI5ATSNPV8ZWALAQH2C414Z3D,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,39PAAFCODM0E2CZD0U70B8PZKIPVTC,A231MNJJDDF3LS,Approved,Thu Feb 16 04:45:36 PST 2017,Thu Feb 16 04:47:28 PST 2017,Thu Feb 16 04:48:28 PST 2017,2017-02-16 12:49:11 UTC,,,112,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/81-15-Queens-Blvd-Elmhurst-NY-11373-183368002,2009,no, $315 ,24,condo,11/17/2016,combo,no,gas,"81-15 Queens Blvd,  Elmhurst NY, 11373",,eat in,,,2,7,2,,4,,," $480,000 ",741, $686 ,86
3I6NF2WGIGWQCT0YK1LEK7KQ7725GL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,39O5D9O87TSD4MVJUY6433XC5C03C8,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:25:02 PST 2017,Thu Feb 16 06:26:34 PST 2017,Thu Feb 16 06:27:34 PST 2017,2017-02-16 14:28:11 UTC,,,92,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/141-16-28th-Ave-Flushing-NY-11354-178395829,1952,yes,,25,co-op,8/1/2016,formal,no,gas,"141-16 28th Ave,  Flushing NY, 11354",,efficiency, $536 ,Hi-Rise,1,6,1,,3,,," $179,000 ",600,,86
3Q7TKIAPOTA12YTSAY0DVBDQG5MLDF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,30IQTZXKAK65QS7H27K8FIKF3I00X8,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:12:19 PST 2017,Thu Feb 16 04:14:35 PST 2017,Thu Feb 16 04:15:35 PST 2017,2017-02-16 12:16:11 UTC,,,136,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/175-06-Devonshire-Rd-Jamaica-Estates-NY-11432-180389259,1935,yes,,26,co-op,12/14/2016,formal,yes,oil,"175-06 Devonshire Rd,  Jamaica Estates NY, 11432",,eat in, $795 ,1 Bedroom,1,6,1,,4,,," $180,000 ",800,,86
3VGZ74AYTGGBBE9DZB8MYDQ0ZOOCG0,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:38 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:38 PST 2017,,,3P4MQ7TPPXCZXC7QVRPFA2P6BJEBB1,A2Q5ADHEBLC7OI,Approved,Thu Feb 16 07:02:59 PST 2017,Thu Feb 16 07:15:47 PST 2017,Thu Feb 16 07:16:47 PST 2017,2017-02-16 15:17:11 UTC,,,768,100% (6/6),100% (6/6),100% (6/6),http://www.mlsli.com/homes-for-sale/255-61-75th-Ave-Glen-Oaks-NY-11004-177059134,1948,no,,26,co-op,10/21/2016,combo,no,gas,"255-61 75th Ave,  Glen Oaks NY, 11004",,Combo, $630 ,None,2,2,1,,5,,," $240,000 ",800,,86
3YLTXLH3DF685ZDSOMCA3D18D7GHPI,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,,,3X4MXAO0BGOE1MMQMF71XV7V35KRWT,A231MNJJDDF3LS,Approved,Thu Feb 16 00:39:10 PST 2017,Thu Feb 16 00:40:27 PST 2017,Thu Feb 16 00:41:27 PST 2017,2017-02-16 08:42:11 UTC,,,77,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/144-12-Village-Rd-Briarwood-NY-11435-149761679,1948,no,,28,co-op,3/4/2016,,no,oil,"144-12 Village Rd,  Briarwood NY, 11435",,efficiency, $963 ,1 Bedroom/ Jr 4 (Co>,1,,1,,4, $75 ,," $105,000 ",,,86
308KJXFUJR6RN4YLZXB2R1F1PFBAT5,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,3KMS4QQVK2QQ3WN066O4SVZHDB7KF4,A231MNJJDDF3LS,Approved,Thu Feb 16 03:08:29 PST 2017,Thu Feb 16 03:10:06 PST 2017,Thu Feb 16 03:11:06 PST 2017,2017-02-16 11:11:11 UTC,,,97,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/28-02-Parsons-Blvd-Flushing-NY-11354-169283627,1955,no,,25,co-op,11/7/2016,formal,no,oil,"28-02 Parsons Blvd,  Flushing NY, 11354",Yes,eat in, $701 ,One Bedroom,1,6,1,,3, $35 ,," $185,000 ",,,86
